Closure1,Closure2,Closure3,Closure4,Closure5,Closure6,Closure7,Closure8,Closure9,Closure10
2.138058340253863676e+01,4.101133931316085501e+00,2.675188109628590549e+00,1.758134574924065774e+00,9.441936724373894974e-01,6.855968901469509102e-01,2.497933825827156618e+00,8.471218745957274088e-01,1.682996684475325022e+00,4.228748295316601680e-01
2.337351575515877045e+01,4.483409865525511684e+00,2.924548420928163139e+00,1.922014259994314411e+00,1.032204092055605482e+00,7.495029210304382516e-01,2.730771865953041999e+00,9.260840132197644126e-01,1.839872597479880412e+00,4.622919451928867995e-01
2.347448311349223360e+01,4.502777001184100847e+00,2.937181690628476005e+00,1.930316849324207329e+00,1.036662938620561913e+00,7.527405738847356975e-01,2.742568072583007499e+00,9.300844493282695025e-01,1.847820356720878188e+00,4.642889231817314277e-01
2.508155797057008840e+01,4.811039367202810446e+00,3.138262618496293843e+00,2.062467306471426287e+00,1.107633401989955191e+00,8.042735701319340125e-01,2.930325654803821234e+00,9.937584960047417537e-01,1.974323062715539479e+00,4.960743751236425525e-01
2.807310015054723706e+01,5.384864454679648027e+00,3.512571304029028951e+00,2.308463107424970406e+00,1.239743697765541830e+00,9.002013554837702269e-01,3.279833161781687600e+00,1.112286637717354143e+00,2.209805672127021392e+00,5.552424467135131936e-01
2.322679822676963113e+01,4.455267123923611017e+00,2.906190783999784699e+00,1.909949614490874747e+00,1.025724859972339198e+00,7.447982280246479014e-01,2.713630580792343761e+00,9.202709058154873167e-01,1.828323562115203638e+00,4.593900996894803579e-01
1.829583083336199323e+01,3.509429617501024001e+00,2.289216724337590492e+00,1.504474043550944051e+00,8.079670876892043330e-01,5.866801894899795755e-01,2.137536373532256118e+00,7.249006362943146708e-01,1.440176914378003881e+00,3.618632007899000858e-01
2.061453969257457786e+01,3.954194636318558498e+00,2.579338946592735660e+00,1.695142470965339987e+00,9.103642109048923903e-01,6.610326780588170470e-01,2.408435496471272419e+00,8.167703930019197811e-01,1.622696691731459584e+00,4.077236712509937355e-01
2.439454119194586568e+01,4.679258687080456447e+00,3.052301488124490092e+00,2.005973621088231074e+00,1.077293869947144822e+00,7.822434618773757009e-01,2.850060190670954618e+00,9.665381470353228144e-01,1.920243763809870385e+00,4.824862471630363969e-01
2.925876985187419521e+01,5.612294649258345203e+00,3.660925042896610915e+00,2.405961237251273754e+00,1.292104375138860117e+00,9.382214340132790653e-01,3.418357186006926174e+00,1.159264155642341754e+00,2.303136997032739330e+00,5.786931572666200729e-01
2.007675304701989560e+01,3.851038655100987196e+00,2.512049836065746167e+00,1.650920043649822810e+00,8.866148707538761276e-01,6.437878328264333705e-01,2.345604869836002138e+00,7.954627035559554971e-01,1.580364210695597293e+00,3.970870842233292786e-01
2.630058359773352095e+01,5.044867755726119007e+00,3.290789928051979008e+00,2.162708308434921012e+00,1.161467119341656584e+00,8.433632508603582378e-01,3.072746714665085310e+00,1.042057611843662412e+00,2.070280036862602202e+00,5.201848142344973613e-01
2.179429657757615502e+01,4.180490659242294349e+00,2.726952860188467387e+00,1.792154387360460621e+00,9.624637708121617230e-01,6.988631542557620646e-01,2.546268715229372592e+00,8.635136387391285639e-01,1.715562582645775436e+00,4.310574354538268538e-01
2.928948039129085501e+01,5.618185416263127507e+00,3.664767616709539322e+00,2.408486578124646726e+00,1.293460591498742263e+00,9.392062083724435073e-01,3.421945156165362878e+00,1.160480940480747680e+00,2.305554411704901163e+00,5.793005641776541870e-01
2.231136535295885892e+01,4.279672625403903474e+00,2.791649702819982704e+00,1.834673175295220116e+00,9.852981835472852667e-01,7.154436533806073362e-01,2.606678834073656414e+00,8.840004637265655996e-01,1.756264233214930748e+00,4.412842550933761543e-01
2.054493413291218928e+01,3.940843189486392895e+00,2.570629737771485512e+00,1.689418775837598696e+00,9.072903411342533309e-01,6.588006830592885166e-01,2.400303347844979118e+00,8.140125453289472901e-01,1.617217611767769680e+00,4.063469810726895726e-01
2.550575584240336369e+01,4.892407225741271404e+00,3.191339238600280126e+00,2.097349280037720476e+00,1.126366517869236361e+00,8.178760400112786710e-01,2.979885491078935633e+00,1.010565675192577118e+00,2.007714275593862396e+00,5.044643521117303520e-01
2.522468458306589056e+01,4.838493314362697362e+00,3.156170951712061523e+00,2.074236669415505219e+00,1.113954054674291649e+00,8.088631156357640739e-01,2.947047406497784294e+00,9.994293274315203535e-01,1.985589435094415656e+00,4.989051978716044777e-01
2.616998499585429272e+01,5.019816879074841864e+00,3.274449128537595399e+00,2.151969129195622887e+00,1.155699719490963062e+00,8.391754327068411401e-01,3.057488634045959941e+00,1.036883153768286547e+00,2.059999820938570814e+00,5.176017761355372615e-01
2.035991728463969608e+01,3.905354032804849940e+00,2.547480001243680015e+00,1.674204760776965006e+00,8.991197625235471946e-01,6.528678713388491595e-01,2.378687481011666716e+00,8.066819773837442531e-01,1.602653802335997524e+00,4.026876343326737384e-01
2.055692172877725454e+01,3.943142599901511502e+00,2.572129653527639892e+00,1.690404521004780447e+00,9.078197285672540140e-01,6.591850812906506762e-01,2.401703881246613381e+00,8.144875068624992664e-01,1.618161228867260659e+00,4.065840771547979404e-01
1.537638607586260875e+01,2.949433955541586272e+00,1.923929035272354149e+00,1.264406844676892794e+00,6.790407055057261498e-01,4.930643040385216946e-01,1.796452144206427848e+00,6.092290725586917421e-01,1.210369534716093431e+00,3.041211045658996914e-01
2.445948495074921780e+01,4.691715926803110115e+00,3.060427401626208521e+00,2.011313974324997034e+00,1.080161868680946657e+00,7.843259700218793151e-01,2.857647692323129984e+00,9.691112891084365799e-01,1.925355884872498979e+00,4.837707341396569882e-01
2.229410409408058058e+01,4.276361643044340966e+00,2.789489934134582239e+00,1.833253774548792459e+00,9.845359044689115935e-01,7.148901481191202167e-01,2.604662168690087043e+00,8.833165539518157416e-01,1.754905493796315552e+00,4.409428541237100374e-01
1.930408861348155014e+01,3.702829400645892388e+00,2.415372272763649075e+00,1.587383514742169766e+00,8.524930296736321633e-01,6.190113184167215232e-01,2.255333028875860180e+00,7.648489017223379927e-01,1.519543060244546551e+00,3.818049782832776962e-01
2.071872722107896436e+01,3.974179451527977136e+00,2.592375131442276714e+00,1.703709856274279177e+00,9.149652642675921710e-01,6.643735899595759609e-01,2.420607921646983129e+00,8.208984157407966942e-01,1.630897930291476561e+00,4.097843392190336775e-01
2.116515873526963887e+01,4.059812074192462816e+00,2.648233676367882428e+00,1.740420111820492055e+00,9.346802459843877031e-01,6.786890112009053011e-01,2.472765356232220046e+00,8.385865159230819765e-01,1.666039289349947605e+00,4.186140632217250634e-01
1.747149914991084430e+01,3.351309767634860215e+00,2.186074435072612232e+00,1.436688894446512155e+00,7.715635553416344550e-01,5.602468958803858978e-01,2.041228150457801593e+00,6.922397220514004967e-01,1.375288718203173666e+00,3.455591966589576236e-01
1.854557801258263083e+01,3.557335075068221997e+00,2.320465669779603335e+00,1.525010861583955490e+00,8.189962397890118151e-01,5.946886655064157479e-01,2.166714806839463048e+00,7.347958900698156048e-01,1.459836044658588072e+00,3.668028132340769298e-01
1.797060205106971509e+01,3.447045595073408464e+00,2.248523345914904770e+00,1.477730340811727938e+00,7.936045722913117606e-01,5.762512953139958816e-01,2.099539282380664229e+00,7.120147196408331824e-01,1.414576164763806210e+00,3.554306791284795874e-01
2.196416852547321241e+01,4.213074784585508326e+00,2.748207631707924481e+00,1.806123030745189872e+00,9.699655314194035594e-01,7.043103245695337966e-01,2.566115174828825118e+00,8.702441493259770455e-01,1.728934244200257098e+00,4.344172395179502488e-01
2.101379922020394631e+01,4.030778926154522601e+00,2.629295223316371999e+00,1.727973753754830977e+00,9.279960178837061147e-01,6.738354667082482319e-01,2.455081739025662291e+00,8.325894879783195535e-01,1.654124854779883691e+00,4.156204064104803142e-01
1.537151775347605209e+01,2.948500134337918244e+00,1.923319899501026109e+00,1.264006520431827374e+00,6.788257142163759417e-01,4.929081947955877285e-01,1.795883368933300472e+00,6.090361843522013041e-01,1.209986319240571762e+00,3.040248166882230096e-01
2.575749196527521079e+01,4.940694194146684204e+00,3.222837045278033941e+00,2.118049649763167785e+00,1.137483504242549959e+00,8.259482941555735813e-01,3.009296296418769945e+00,1.020539733070031208e+00,2.027529967812329748e+00,5.094433027812312886e-01
2.489729649882103502e+01,4.775695103681238507e+00,3.115207396428443243e+00,2.047315406347412825e+00,1.099496181764299640e+00,7.983649805660358867e-01,2.908798040032374299e+00,9.864578568956474669e-01,1.959818713596919171e+00,4.924299685614771938e-01
2.084107362209041270e+01,3.997647425582552039e+00,2.607683396473193138e+00,1.713770453484652956e+00,9.203682364646360581e-01,6.682967902986349795e-01,2.434901882097024739e+00,8.257459126787217718e-01,1.640528564937082656e+00,4.122041615642642043e-01
2.482598966704697219e+01,4.762017325960330005e+00,3.106285320500682623e+00,2.041451814881738436e+00,1.096347181660091374e+00,7.960784320098013289e-01,2.900467128581199816e+00,9.836326029787334502e-01,1.954205716084328692e+00,4.910196298554099781e-01
2.195882072100891591e+01,4.212048991138545695e+00,2.747538502028619156e+00,1.805683278482512977e+00,9.697293655935440571e-01,7.041388400950081561e-01,2.565490380761527245e+00,8.700322635201749311e-01,1.728513285753371820e+00,4.343114682273062077e-01
2.651953117330382170e+01,5.086865362360377674e+00,3.318185155757885862e+00,2.180712461804292346e+00,1.171136121892093929e+00,8.503840965543252306e-01,3.098326772271697394e+00,1.050732551959341565e+00,2.087514741679636021e+00,5.245152582150236498e-01
2.173202886546908985e+01,4.168546727585248135e+00,2.719161779846720695e+00,1.787034086595242099e+00,9.597139496935453984e-01,6.968664571136206076e-01,2.538993861152630149e+00,8.610465245349082641e-01,1.710661109610497777e+00,4.298258765367078960e-01
2.637268159558431790e+01,5.058697291609165703e+00,3.299810996511484795e+00,2.168636957827585920e+00,1.164651058342967671e+00,8.456751692108396279e-01,3.081170059539039663e+00,1.044914212617555016e+00,2.075955311903309841e+00,5.216108009803552825e-01
2.217353764488853329e+01,4.253235091890405606e+00,2.774404380797417247e+00,1.823339543542580321e+00,9.792115372010916641e-01,7.110240243064130938e-01,2.590576163363361051e+00,8.785395806330809076e-01,1.745414970061351712e+00,4.385582364690173152e-01
1.881460877425881861e+01,3.608939428630762780e+00,2.354127421716409430e+00,1.547133376901516311e+00,8.308769793405574866e-01,6.033154952839958618e-01,2.198146177402493517e+00,7.454551802708483388e-01,1.481013103834116329e+00,3.721238250764890565e-01
2.293337885460995196e+01,4.398984649277636549e+00,2.869477472638829685e+00,1.885821613236933647e+00,1.012767088458451203e+00,7.353893449612576294e-01,2.679349842934479753e+00,9.086453124485123212e-01,1.805226726018255290e+00,4.535867189001339117e-01
2.597189869225762493e+01,4.981820794229336435e+00,3.249664111492683638e+00,2.135680407198876196e+00,1.146951977161804637e+00,8.328235314902234787e-01,3.034345838132896933e+00,1.029034759845854019e+00,2.044407234622447334e+00,5.136839358086894292e-01
3.067024501138433479e+01,5.883037900782037255e+00,3.837532083624475288e+00,2.522027447085687157e+00,1.354436907854210892e+00,9.834822653788497515e-01,3.583262487180164602e+00,1.215188330420826190e+00,2.414242852703300191e+00,6.066099500981547710e-01
1.820252015627742992e+01,3.491531154360857148e+00,2.277541476326893299e+00,1.496801066415414772e+00,8.038463698764418686e-01,5.836880583202057604e-01,2.126634711392732413e+00,7.212035661908724471e-01,1.432831859418426390e+00,3.600176600989507536e-01
2.586061261855417115e+01,4.960474365820186193e+00,3.235739740228642969e+00,2.126529305463160657e+00,1.142037443042556832e+00,8.292549952809312730e-01,3.021344076552605173e+00,1.024625485056800622e+00,2.035647226088304507e+00,5.114828696094851912e-01
2.125831535010769713e+01,4.077680985757970333e+00,2.659889647753510555e+00,1.748080420351186159e+00,9.387941602130022156e-01,6.816762021595021981e-01,2.483649018989332546e+00,8.422774819134318802e-01,1.673372217126408046e+00,4.204565568000206977e-01
1.974521683420162077e+01,3.787444767775742349e+00,2.470567257328562416e+00,1.623657678183874964e+00,8.719738112264873164e-01,6.331566824878361865e-01,2.306870869697022375e+00,7.823268796726073893e-01,1.554266964589094524e+00,3.905298113538502869e-01
1.565614445498581020e+01,3.003096035737954583e+00,1.958933051547723903e+00,1.287411496594053295e+00,6.913951902457499132e-01,5.020351291609383981e-01,1.829136842519546002e+00,6.203134025835016496e-01,1.232391030371943419e+00,3.096542920685256273e-01
1.522624125216571223e+01,2.920633804512887455e+00,1.905142567217954719e+00,1.252060371205264255e+00,6.724101197160510246e-01,4.882497102428242086e-01,1.778910441680163101e+00,6.032801720017565428e-01,1.198550715944150857e+00,3.011514724688472144e-01
1.970749718764701086e+01,3.780209543205397260e+00,2.465847687798466747e+00,1.620555975413981997e+00,8.703080638082382192e-01,6.319471517707176966e-01,2.302464012351127298e+00,7.808323864168885686e-01,1.551297820160441709e+00,3.897837751579959487e-01
2.266547644113815707e+01,4.347596730740288073e+00,2.835956902242446453e+00,1.863791882477835449e+00,1.000936178194293591e+00,7.267986971720435951e-01,2.648050299417231468e+00,8.980307286256032917e-01,1.784138486041490612e+00,4.482880240378340764e-01
2.030363640294214989e+01,3.894558469874290108e+00,2.540438006987395969e+00,1.669576759652920961e+00,8.966343274267805086e-01,6.510631498894809965e-01,2.372112079606905510e+00,8.044520678854906182e-01,1.598223589394049959e+00,4.015744856497938109e-01
2.265168260342127127e+01,4.344950854580655886e+00,2.834230985322800045e+00,1.862657609265811587e+00,1.000327024830902856e+00,7.263563793894163290e-01,2.646438739378280225e+00,8.974842018332982452e-01,1.783052688581868495e+00,4.480152032890595826e-01
2.659588367892585126e+01,5.101510980099242865e+00,3.327738558082545595e+00,2.186990961202032402e+00,1.174507945351059846e+00,8.528324413643725288e-01,3.107247179301248607e+00,1.053757720939760167e+00,2.093524915087626503e+00,5.260253925360260929e-01
2.518706024759679707e+01,4.831276371965457450e+00,3.151463307725712593e+00,2.071142804117194647e+00,1.112292516314428381e+00,8.076566411955767855e-01,2.942651684525513733e+00,9.979386105042539201e-01,1.982627793185123721e+00,4.981610467814221455e-01
2.507095800356404780e+01,4.809006125941762910e+00,3.136936326076524839e+00,2.061595666622527023e+00,1.107165294006804634e+00,8.039336680685439385e-01,2.929087240695163352e+00,9.933385138297116113e-01,1.973488674383339303e+00,4.958647241914706516e-01
2.109724526232836794e+01,4.046785196345908275e+00,2.639736185355804121e+00,1.734835557712065102e+00,9.316811009088243889e-01,6.765112752162976140e-01,2.464830897284329136e+00,8.358957105589268632e-01,1.660693403896803977e+00,4.172708398983834277e-01
1.801840708496546029e+01,3.456215356389382709e+00,2.254504822465404068e+00,1.481661369323211019e+00,7.957157032022512677e-01,5.777842274120227328e-01,2.105124434523837795e+00,7.139088068678480781e-01,1.418339191807222788e+00,3.563761886676167223e-01
2.976399985306051832e+01,5.709205751353813696e+00,3.724140590683805208e+00,2.447506517688716077e+00,1.314415972594569215e+00,9.544223070718296231e-01,3.477384158565409944e+00,1.179281915571948947e+00,2.342906745167539384e+00,5.886858242862008650e-01
2.234284140645776873e+01,4.285710230112715458e+00,2.795588059527701397e+00,1.837261464721037685e+00,9.866882059796687754e-01,7.164529749686417981e-01,2.610356240684045925e+00,8.852475790621420204e-01,1.758741906189595472e+00,4.419068026874751753e-01
2.600578711178451385e+01,4.988321128882687638e+00,3.253904309024509445e+00,2.138467066521403837e+00,1.148448532736728644e+00,8.339102088087139153e-01,3.038305086009640998e+00,1.030377455736616987e+00,2.047074799703907821e+00,5.143541962670094003e-01
2.590138058087988071e+01,4.968294305550394974e+00,3.240840722087471537e+00,2.129881672550838712e+00,1.143837807950351282e+00,8.305622743042350153e-01,3.026107074371053418e+00,1.026240755885411637e+00,2.038856322123487441e+00,5.122891967706416638e-01
2.496321299832833418e+01,4.788338930450289688e+00,3.123455021499764506e+00,2.052735748470911226e+00,1.102407137960968342e+00,8.004786809371029488e-01,2.916499188812993637e+00,9.890695400091578104e-01,1.965007405038792010e+00,4.937336948428266425e-01
1.657265543913817041e+01,3.178897332866490455e+00,2.073609028390211328e+00,1.362776589267091554e+00,7.318694773904717010e-01,5.314242748493470669e-01,1.936214546899889699e+00,6.566265605720033038e-01,1.304535223941071687e+00,3.277814600176146564e-01
1.802047790685679374e+01,3.456612572768579028e+00,2.254763928496168912e+00,1.481831653898572076e+00,7.958071533226587224e-01,5.778506310747302255e-01,2.105366372545464770e+00,7.139908550743687687e-01,1.418502198882924947e+00,3.564171463177333021e-01
2.258877855104968546e+01,4.332884862800105985e+00,2.826360284613484541e+00,1.857484981966773585e+00,9.975491021193610974e-01,7.243392771489562953e-01,2.639089540469988115e+00,8.949918751384915439e-01,1.778101125306524422e+00,4.467710585469508722e-01
2.163143338064083565e+01,4.149250923144411907e+00,2.706575039820584561e+00,1.778762076583727758e+00,9.552715255340933354e-01,6.936407288786794467e-01,2.527241101204641183e+00,8.570608224575053669e-01,1.702742622810972550e+00,4.278362536299094576e-01
2.135581200826307224e+01,4.096382386249383778e+00,2.672088655409906810e+00,1.756097612511722028e+00,9.430997362574411458e-01,6.848025623889012481e-01,2.495039737180983597e+00,8.461404051212987332e-01,1.681046776296923229e+00,4.223848897141012637e-01
2.471085459214991431e+01,4.739932598268153718e+00,3.091879353293574884e+00,2.031984208121346835e+00,1.091262670767816134e+00,7.923864724495730538e-01,2.887015680942481399e+00,9.790708265930183618e-01,1.945142729089522904e+00,4.887424363731953658e-01
2.056207241276976561e+01,3.944130582525441131e+00,2.572774119037013474e+00,1.690828063966225869e+00,9.080471893031419883e-01,6.593502448346433287e-01,2.402305645357948105e+00,8.146915825416816137e-01,1.618566670754367998e+00,4.066859497077726648e-01
2.322729119356503702e+01,4.455361682748952390e+00,2.906252465146864861e+00,1.909990151362622957e+00,1.025746630011078686e+00,7.448140356616759217e-01,2.713688175031475414e+00,9.202904376939199382e-01,1.828362366551294249e+00,4.593998498092805027e-01
1.784467465793337837e+01,3.422890730112507107e+00,2.232767018856268493e+00,1.467375277077743956e+00,7.880434589415353797e-01,5.722132656918327287e-01,2.084826947876446290e+00,7.070253399158654695e-01,1.404663648293001943e+00,3.529400303045765463e-01
2.255251913293020394e+01,4.325929733130355004e+00,2.821823422246868329e+00,1.854503354409551941e+00,9.959478402402951458e-01,7.231765706019356310e-01,2.634853284362275616e+00,8.935552377151424475e-01,1.775246924402500204e+00,4.460539034082200427e-01
2.575574844288664522e+01,4.940359758986841321e+00,3.222618891719033929e+00,2.117906279166782646e+00,1.137406508083182333e+00,8.258923857874530539e-01,3.009092597414468440e+00,1.020470652824352564e+00,2.027392724485334696e+00,5.094088186084204661e-01
2.342277407337131123e+01,4.492858389750395531e+00,2.930711735777974170e+00,1.926064792700629358e+00,1.034379401844657709e+00,7.510824546261574142e-01,2.736526808039975389e+00,9.280356811456585975e-01,1.843750021433835373e+00,4.632661984452406401e-01
2.199700743742129561e+01,4.219373807092154038e+00,2.752316512420984296e+00,1.808823388607827098e+00,9.714157394089308895e-01,7.053633480293494129e-01,2.569951806758557389e+00,8.715452625896049632e-01,1.731519196111524606e+00,4.350667423416386126e-01
2.392666681073539792e+01,4.589512983502136656e+00,2.993759962018823995e+00,1.967500109358440552e+00,1.056631944034401194e+00,7.672404465387370198e-01,2.795397545547583906e+00,9.480004572340582358e-01,1.883414505341896472e+00,4.732324164573168956e-01
2.172107038565564352e+01,4.166444717899523198e+00,2.717790629474226449e+00,1.786132966083893159e+00,9.592300093302452701e-01,6.965150588594481995e-01,2.537713561317481048e+00,8.606123376940951752e-01,1.709798500539188026e+00,4.296091347764018353e-01
2.025860394269261278e+01,3.885920532019045304e+00,2.534803441272384106e+00,1.665873721065620261e+00,8.946456368835257189e-01,6.496191240590594163e-01,2.366850852464516652e+00,8.026678330296861397e-01,1.594678808605479947e+00,4.006838133237451971e-01
1.544885504672624243e+01,2.963334649913711427e+00,1.932996520734346024e+00,1.270365999340062446e+00,6.822410271456572639e-01,4.953881181328723682e-01,1.804918830556140108e+00,6.121003716852037035e-01,1.216074011315003922e+00,3.055544285834592699e-01
1.823770530206195417e+01,3.498280221612132923e+00,2.281943923251103623e+00,1.499694356096190173e+00,8.054001905270792294e-01,5.848163168936538758e-01,2.130745458240332457e+00,7.225976397806220808e-01,1.435601497766606949e+00,3.607135677945243479e-01
2.110897614247770804e+01,4.049035364627983746e+00,2.641203980247091465e+00,1.735800193035458516e+00,9.321991514503177312e-01,6.768874415162366986e-01,2.466201438105412702e+00,8.363605007377387102e-01,1.661616813329821252e+00,4.175028585411870719e-01
2.577460676964095398e+01,4.943977084215243956e+00,3.224978489235658774e+00,2.119457007491999168e+00,1.138239315703953869e+00,8.264971031580087280e-01,3.011295851245816557e+00,1.021217840158349821e+00,2.028877178899169298e+00,5.097818071074403656e-01
2.128813250969173509e+01,4.083400388386200675e+00,2.663620439812845575e+00,1.750532298216431970e+00,9.401109237867204538e-01,6.826323291041676011e-01,2.487132613899385891e+00,8.434588700751296519e-01,1.675719308399626017e+00,4.210462940414619881e-01
2.094397387587021697e+01,4.017385321147520116e+00,2.620558514528054772e+00,1.722231985638974505e+00,9.249124421433060350e-01,6.715964240204345126e-01,2.446923912542286583e+00,8.298229321985901574e-01,1.648628474218441164e+00,4.142393692317375420e-01
1.903679929584569308e+01,3.651559083583141962e+00,2.381928414338098765e+00,1.565404199117524042e+00,8.406891944989606236e-01,6.104403303622569776e-01,2.224105114499792091e+00,7.542586094205754321e-01,1.498503080796492304e+00,3.765184095071667514e-01
1.843939564664400166e+01,3.536967618499817778e+00,2.307179886250537493e+00,1.516279439934264506e+00,8.143070918758735788e-01,5.912837864857932724e-01,2.154309321049352466e+00,7.305888297109169871e-01,1.451477780224922132e+00,3.647026904708114414e-01
1.878916823031110539e+01,3.604059530077447171e+00,2.350944241941093527e+00,1.545041390023645045e+00,8.297534926626427554e-01,6.024997103502635065e-01,2.195173910739887990e+00,7.444471983615632560e-01,1.479010522786203152e+00,3.716206505146665839e-01
2.095815462217089831e+01,4.020105412490686980e+00,2.622332842345730164e+00,1.723398074510361200e+00,9.255386818803355009e-01,6.720511485422432374e-01,2.448580675839762577e+00,8.303847887280978446e-01,1.649744727622667329e+00,4.145198424331292264e-01
2.076758231253580078e+01,3.983550630485956034e+00,2.598487993626600101e+00,1.707727231470932638e+00,9.171227670518434794e-01,6.659401935521922500e-01,2.426315753992634772e+00,8.228341073858406185e-01,1.634743613797560835e+00,4.107506172706003600e-01
2.374384643449699084e+01,4.554445144883744412e+00,2.970885053158632161e+00,1.952466711138483468e+00,1.048558364413724187e+00,7.613780676202243081e-01,2.774038296678718929e+00,9.407569158901402107e-01,1.869023593678221573e+00,4.696165125326582923e-01
2.375952181118683271e+01,4.557451929966195081e+00,2.972846392591943498e+00,1.953755704110026636e+00,1.049250608923846473e+00,7.618807194566170615e-01,2.775869680459456923e+00,9.413779912947017880e-01,1.870257498595603973e+00,4.699265472085489836e-01
1.850408985145967833e+01,3.549376989822098150e+00,2.315274574979388600e+00,1.521599272239221978e+00,8.171640699891593584e-01,5.933582923492251027e-01,2.161867666839153213e+00,7.331520841847135594e-01,1.456570257364560028e+00,3.659822416560175595e-01
3.021157114743010652e+01,5.795057001876950054e+00,3.780141747544961905e+00,2.484310497849578692e+00,1.334181288449243441e+00,9.687742768830183149e-01,3.529674755815543019e+00,1.197015175079572336e+00,2.378137823305515042e+00,5.975380913757570855e-01
2.343470015166452569e+01,4.495146000122619334e+00,2.932203954313073790e+00,1.927045479251402460e+00,1.034906072583684722e+00,7.514648802146242090e-01,2.737920154227832636e+00,9.285082052863762314e-01,1.844688796108425954e+00,4.635020778050444878e-01
2.198441854384056882e+01,4.216959058268437310e+00,2.750741360902128285e+00,1.807788198470700269e+00,9.708597979063945393e-01,7.049596683856820256e-01,2.568481022612354003e+00,8.710464769892117820e-01,1.730528247185637802e+00,4.348177535218896161e-01
2.117674144250364776e+01,4.062033820566711917e+00,2.649682931520857654e+00,1.741372562821287717e+00,9.351917530220651420e-01,6.790604261389175944e-01,2.474118585732545395e+00,8.390454353304823698e-01,1.666951035185179286e+00,4.188431512337255080e-01
1.979061438547137897e+01,3.796152735860886196e+00,2.476247504077520922e+00,1.627390738362895384e+00,8.739786246521101809e-01,6.346124154481976865e-01,2.312174751110893656e+00,7.841255798301122182e-01,1.557840483928198738e+00,3.914277046148954553e-01
2.045231516890374124e+01,3.923077407850457998e+00,2.559041038502778864e+00,1.681802678566016507e+00,9.032001702479853789e-01,6.558307325908047103e-01,2.389482499846869334e+00,8.103428816468685181e-01,1.609927005781440323e+00,4.045151213951925229e-01
2.367803498941124118e+01,4.541821469213691564e+00,2.962650572739824462e+00,1.947055007685281947e+00,1.045652047553513819e+00,7.592677359591381014e-01,2.766349421604020975e+00,9.381493951466099990e-01,1.863843171713369662e+00,4.683148640650787731e-01
1.740662182107617895e+01,3.338865270230481297e+00,2.177956833442417306e+00,1.431354003774660599e+00,7.686984902394791153e-01,5.581665179013263201e-01,2.033648409943977331e+00,6.896692120056053810e-01,1.370181826250291168e+00,3.442760235642434719e-01
1.942101365924386869e+01,3.725257473050109347e+00,2.430002205270729299e+00,1.596998311577175755e+00,8.576565879488999844e-01,6.227606757773544999e-01,2.268993602181891500e+00,7.694815986926932805e-01,1.528746946810463969e+00,3.841175746172416638e-01
2.004259446804727318e+01,3.844486499594625517e+00,2.507775835558420319e+00,1.648111168999802256e+00,8.851063845952817921e-01,6.426924924854074961e-01,2.341614058722411684e+00,7.941093036553064088e-01,1.577675379709325476e+00,3.964114804295442718e-01
2.523345581712080943e+01,4.840175775730794605e+00,3.157268428829908213e+00,2.074957931766787667e+00,1.114341403491590166e+00,8.091443769408269704e-01,2.948072166291637153e+00,9.997768532260802310e-01,1.986279872654292289e+00,4.990786792979960973e-01
2.348266131584365723e+01,4.504345709695421363e+00,2.938204966246205085e+00,1.930989346423283237e+00,1.037024098405902706e+00,7.530028188381853171e-01,2.743523547366059745e+00,9.304084785643443878e-01,1.848464113122809227e+00,4.644506753594022097e-01
1.676723862213777494e+01,3.216221463795883473e+00,2.097955726873303561e+00,1.378777248149475110e+00,7.404625174723029613e-01,5.376638438371410533e-01,1.958948066636030827e+00,6.643361570616787004e-01,1.319852058176946619e+00,3.316300140440176514e-01
1.880678996205681486e+01,3.607439656832187591e+00,2.353149113826469740e+00,1.546490432609100907e+00,8.305316906799014021e-01,6.030647746544690602e-01,2.197232690847451764e+00,7.451453904617972857e-01,1.480397637232258479e+00,3.719691810794188425e-01
1.822957613944974398e+01,3.496720919698127705e+00,2.280926783599112273e+00,1.499025891555974876e+00,8.050411963988012287e-01,5.845556444647728167e-01,2.129795712862370127e+00,7.222755535521360182e-01,1.434961601582937174e+00,3.605527855469516929e-01
1.989795976468416328e+01,3.816743276762930570e+00,2.489678806520816412e+00,1.636217795094655036e+00,8.787191327060702717e-01,6.380545880388289737e-01,2.324716113932173034e+00,7.883787200347488477e-01,1.566290296260606896e+00,3.935508299796705023e-01
2.038485998788036824e+01,3.910138437639515185e+00,2.550600890036804014e+00,1.676255809999236623e+00,9.002212639246047754e-01,6.536676923470837730e-01,2.381601584006865835e+00,8.076702343049381172e-01,1.604617195292380449e+00,4.031809623762717121e-01
2.422547944339553538e+01,4.646829970781485741e+00,3.031148090623598357e+00,1.992071600744475202e+00,1.069827888770341628e+00,7.768222716850091691e-01,2.830308388187059876e+00,9.598397374242276792e-01,1.906935878008773511e+00,4.791424675873088290e-01
2.000335882823284805e+01,3.836960483548649936e+00,2.502866581440838178e+00,1.644884805451704457e+00,8.833736889924845848e-01,6.414343494247974897e-01,2.337030085028841242e+00,7.925547451044572256e-01,1.574586902165110880e+00,3.956354602346921490e-01
2.236077917016613270e+01,4.289150976794470438e+00,2.797832474064127162e+00,1.838736494750795147e+00,9.874803603691086895e-01,7.170281732587494572e-01,2.612451943401002286e+00,8.859582926910729572e-01,1.760153897447256144e+00,4.422615838750385553e-01
